Master Record Number,Year,Month,Day,Hour,Weekend,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
901847779,2020,6,4,1200,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,10TH & UNION ST,39.171472,-86.509376
901878850,2020,8,2,1700,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,10TH ST & UNION,39.171472,-86.509376
901886116,2020,9,3,1800,Weekday,Moped/Motorcycle,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 10TH ST,39.171472,-86.509376
901923300,2020,11,5,1200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH & N UNION ST,39.171472,-86.509376
901944638,2020,12,5,2000,Weekday,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 10TH ST,39.171472,-86.509376
901892146,2020,9,7,1900,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH & WALNUT ST,39.17146936,-86.53352366
901773386,2020,2,1,1500,Weekend,3+ Cars,No injury/unknown,WRONG WAY ON ONE WAY,10TH & COLLEGE AVE,39.17146934,-86.534768
901892966,2020,9,2,1400,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & N COLLEGE AVE,39.17146934,-86.534768
901903472,2020,10,7,1800,Weekend,2-Car,No injury/unknown,IMPROPER TURNING,10TH ST & JEFFERSON,39.17141028,-86.50720998
901854449,2020,7,3,1900,Weekday,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,10 TH & ROGERS ST,39.17140022,-86.53859987
901905754,2020,10,4,1600,Weekday,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH & COLLEGE AVE,39.17133202,-86.534768
901925074,2020,11,6,500,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,EAST 10TH ST,39.171312,-86.5492
901805093,2020,4,2,2000,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,10TH & JORDAN AVE,39.17127835,-86.51575822
901882796,2020,9,3,200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,519 N COLLEGE (PARKING LOT) AVE & MORTON,39.171135,-86.53522392
901881456,2020,9,1,1300,Weekend,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,9TH & COLLEGE AVE,39.17095598,-86.534768
901800401,2020,3,6,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BASSWOOD DR & BLOOMFIELD,39.17092115,-86.56889006
901891572,2020,9,6,1500,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH COLLEGE AVE,39.17088686,-86.534768
901877396,2020,8,7,2300,Weekend,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LINCOLN ST,39.17085388,-86.530992
901891877,2020,9,7,1400,Weekend,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,JOHN HINKLE & N PETE ELLIS DR,39.17085256,-86.49555389
901909799,2020,10,4,1300,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,4TH & GRANT ST,39.17084706,-86.52981966
901849187,2020,6,6,1900,Weekend,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N BELL TRACE DR,39.17074911,-86.49035096
901777851,2020,2,2,2000,Weekday,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,N SUNRISE AVE,39.1707471,-86.51252947
901911198,2020,10,6,1500,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & JORDAN AVE,39.17073106,-86.51581866
901780240,2020,2,6,1500,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,JOHN HINKLE & PETE ELLIS DR,39.17072,-86.4956
901818239,2020,5,5,1400,Weekday,Bus,No injury/unknown,IMPROPER TURNING,E JOHN HINKLE PL & N PETE ELLIS,39.17072,-86.4956
901901094,2020,10,3,900,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N JACOB DR,39.17064987,-86.57224014
901765605,2020,1,6,2100,Weekend,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SR43S & SR48W,39.17064,-86.680896
901765606,2020,1,6,2200,Weekend,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SR43S & SR48W,39.17064,-86.680896
901933310,2020,12,3,900,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,NORTH DANIELS WAY,39.17061234,-86.5968399
901903663,2020,10,1,1200,Weekend,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,9TH ST & MORTON,39.170544,-86.53582358
901881458,2020,9,1,1300,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,455 S COLLEGE AVE & 9TH,39.170544,-86.534768
901886990,2020,9,5,1100,Weekday,Bus,No injury/unknown,RAN OFF ROAD RIGHT,9TH & N COLLEGE AVE,39.170544,-86.534768
901940193,2020,12,5,1100,Weekday,Pedestrian,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,N COLLEGE & W9TH ST,39.170544,-86.534768
901822664,2020,5,6,2000,Weekend,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 9TH & N WALNUT ST,39.170544,-86.533536
901868057,2020,8,2,1300,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,9TH & WALNUT ST,39.170544,-86.533536
901893417,2020,9,3,1000,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,9TH & N WASHINGTON ST,39.170544,-86.5324
901915050,2020,11,6,0,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 9TH & N WASHINGTON ST,39.170544,-86.5324
901775164,2020,2,4,0,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 9TH ST & N GRANT,39.170544,-86.529696
901871885,2020,8,3,1600,Weekday,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,9TH & N GRANT ST,39.170544,-86.529696
901890890,2020,9,4,1800,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,EAST 9TH & NORTH GRANT ST,39.170544,-86.529696
901785455,2020,2,3,1700,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,9TH & INDIANA AVE,39.170544,-86.526992
901810748,2020,4,5,200,Weekday,2-Car,No injury/unknown,WRONG WAY ON ONE WAY,E 9TH ST & N INDIANA AVE AVE,39.170544,-86.526992
901909453,2020,10,3,500,Weekday,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,E 9TH & N INDIANA AVE,39.170544,-86.526992
901837918,2020,6,6,900,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,9TH ST & PARK,39.170544,-86.52456
901900739,2020,10,2,1200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,9TH ST & WOODLAWN,39.170544,-86.523488
901823044,2020,5,7,1700,Weekend,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,9TH & WALNUT AVE,39.17048907,-86.53353689
901848663,2020,6,2,300,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,PROFILE PKWY & ZENITH,39.17048022,-86.59237012
901907669,2020,10,7,1800,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,9TH & DUNN ST,39.17045005,-86.52827002
901880185,2020,8,5,1900,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,9TH ST & INDIANA,39.17045005,-86.52697328
901901325,2020,10,3,1600,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,9TH & NORTH COLLEGE AVE,39.17033802,-86.53477132
901873571,2020,8,6,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,9TH & N COLLEGE AVE,39.17026937,-86.53477243
901796770,2020,3,5,1300,Weekday,2-Car,No injury/unknown,IMPROPER LANE USAGE,9TH & WALNUT ST,39.17026937,-86.53354043
901769730,2020,1,7,1400,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EASTGATE & SR4546E,39.17024,-86.501392
901789420,2020,3,4,1600,Weekday,Bus,No injury/unknown,OVERCORRECTING/OVERSTEERING,EASTGATE & SR4546S,39.17024,-86.501392
901800671,2020,3,7,1600,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EASTGATE & SR46N,39.17024,-86.501392
901810751,2020,4,5,200,Weekday,Pedestrian,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EASTGATE & SR4546,39.17024,-86.501392
901878740,2020,8,2,1900,Weekday,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,E EASTGATE LN,39.17024,-86.501392
901899031,2020,10,5,1500,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,EASTGATE & SR46S,39.17024,-86.501392
901933704,2020,12,3,1900,Weekday,2-Car,No injury/unknown,,E EASTGATE LN,39.17024,-86.501392
901775716,2020,2,6,300,Weekday,3+ Cars,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,8TH & COLLEGE AVE,39.17023859,-86.53477293
901783442,2020,2,6,1400,Weekday,2-Car,No injury/unknown,,E EASTGATE LN,39.17017438,-86.50122511
901834905,2020,6,1,1600,Weekend,Moped/Motorcycle,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,EASTGATE & SR4546S,39.17016962,-86.50148749
901809050,2020,4,2,1500,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DANIELS WAY & ZENITH,39.17015031,-86.59829981
901910293,2020,10,5,1100,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,EASTGATE LN & SR46,39.17012767,-86.50208277
901757639,2020,1,1,1400,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,NORTH GATES DR,39.17012013,-86.57636806
901815354,2020,4,7,1200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,N GATES DR,39.17012013,-86.57636806
901768047,2020,1,4,1300,Weekday,3+ Cars,No injury/unknown,IMPROPER PASSING,EASTGATE & SR46E,39.17011202,-86.50132801
901934972,2020,12,5,1600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE AVE,39.17009861,-86.53477518
901942918,2020,12,3,900,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DAVIS & WALNUT ST,39.1700674,-86.53369009
901887822,2020,9,6,1600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,GATES DR,39.1698761,-86.57495117
901799533,2020,3,5,700,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST RD,39.169856,-86.50376
901925296,2020,11,2,700,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,300 BLK S ADAMS ST & VERNAL,39.16974407,-86.54968801
901944424,2020,12,6,1500,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,W 8TH TRL 6 ST,39.16972931,-86.55493061
901765950,2020,1,7,1600,Weekend,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,N GRANT ST,39.16971396,-86.529696
901841475,2020,6,5,2100,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N WALNUT ST,39.16969371,-86.53354971
901822935,2020,5,6,2100,Weekend,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,8TH & WALNUT ST,39.16968932,-86.53354979
901914703,2020,10,4,2000,Weekday,Moped/Motorcycle,Incapacitating,ANIMAL/OBJECT IN ROADWAY,N HOPEWELL & W 8TH ST,39.16968,-86.552192
901872940,2020,8,5,1900,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,NORTH JORDAN AVE,39.16964203,-86.51621751
901803464,2020,4,5,800,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH PROFILE PKWY,39.16962795,-86.59242242
901898168,2020,10,4,1200,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EASTGATE LN,39.16960144,-86.50052642
901858332,2020,7,4,2200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N PETE ELLIS DR,39.169584,-86.495904
901887987,2020,9,7,1100,Weekend,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,N MORTON ST & W 8TH,39.169568,-86.536
901761474,2020,1,7,1700,Weekend,2-Car,No injury/unknown,IMPROPER TURNING,8TH & COLLEGE AVE,39.169552,-86.534784
901762845,2020,1,3,1200,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & COLLEGE AVE,39.169552,-86.534784
901817902,2020,5,5,1100,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,8TH & COLLEGE AVE,39.169552,-86.534784
901841702,2020,6,6,1200,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & COLLEGE AVE,39.169552,-86.534784
901880120,2020,8,5,1600,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,N COLLEGE AVE & W 8TH,39.169552,-86.534784
901881615,2020,9,2,1400,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,SOUTH COLLEGE AVE & WEST 8TH,39.169552,-86.534784
901899441,2020,10,6,1200,Weekday,Cyclist,Non-incapacitating,PEDESTRIAN ACTION,8TH ST & COLLEGE,39.169552,-86.534784
901919986,2020,11,6,1100,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N COLLEGE AVE & W 8TH,39.169552,-86.534784
901754142,2020,1,2,2000,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & WALNUT ST,39.169552,-86.533552
901754269,2020,1,1,300,Weekend,2-Car,No injury/unknown,WRONG WAY ON ONE WAY,N WALNUT & W 8TH ST,39.169552,-86.533552
901794654,2020,3,2,0,Weekday,2-Car,No injury/unknown,IMPROPER LANE USAGE,8TH & WALNUT ST,39.169552,-86.533552
901868710,2020,8,4,1100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & N WALNUT ST,39.169552,-86.533552
901922347,2020,11,3,2200,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,8TH & WALNUT ST,39.169552,-86.533552
901907143,2020,10,7,300,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & LINCOLN ST,39.169552,-86.530992
901809961,2020,4,7,0,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,E 8TH ST & E GRANT,39.169552,-86.529696
901826878,2020,5,5,2200,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 8TH ST & N GRANT,39.169552,-86.529696
901761747,2020,1,1,1500,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,8TH ST & WOODLAWN,39.169552,-86.52344
901763446,2020,1,4,1100,Weekday,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & WOODLAWN AVE,39.169552,-86.52344
901767028,2020,1,2,1100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & WOODLAWN AVE,39.169552,-86.52344
901906459,2020,10,5,1400,Weekday,Cyclist,Non-incapacitating,IMPROPER PASSING,E 8TH & N WOODLAWN AVE,39.169552,-86.52344
901934377,2020,12,4,2300,Weekday,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,N SMITH RD,39.16952074,-86.481392
901761215,2020,1,4,1800,Weekday,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,8TH & N ROOSEVELT ST,39.16952,-86.505968
901847865,2020,6,4,1100,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,8TH ST & ROOSEVELT,39.16952,-86.505968
901836311,2020,6,3,1100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EIGHTH & ROGERS ST,39.16951999,-86.53866022
901872203,2020,8,4,1100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & COLLEGE AVE,39.16950993,-86.53484009
901884222,2020,9,6,1700,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,8TH & COLLEGE AVE,39.16950993,-86.53484009
901905701,2020,10,2,1400,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,8TH & COLLEGE AVE,39.16950993,-86.53484009
901925735,2020,11,2,1300,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,8TH & COLLEGE AVE,39.16950993,-86.53484009
901782409,2020,2,4,1400,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,PETE ELLIS DR & THIRD,39.16949706,-86.49495966
901874128,2020,8,1,1700,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & PETE ELLIS DR,39.16949706,-86.49495966
901811187,2020,4,3,1700,Weekday,Cyclist,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & JORDAN AVE,39.16949129,-86.51595557
901883229,2020,9,4,2200,Weekday,Pedestrian,Incapacitating,PEDESTRIAN ACTION,7TH & JORDAN AVE,39.16949129,-86.51595557
901897933,2020,10,4,1500,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH ST & GRANT,39.16947976,-86.5297801
901805753,2020,4,3,2000,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,8TH & WOODLAWN AVE,39.16947976,-86.52349032
901815184,2020,4,6,2000,Weekend,Bus,No injury/unknown,IMPROPER TURNING,E 8TH & N FORREST AVE,39.16947214,-86.52234779
901879240,2020,8,3,1700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 8TH ST & WOODLAWN,39.16947034,-86.52295802
901800246,2020,3,6,1200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,8TH ST & FORREST,39.1694697,-86.52234032
901757131,2020,1,6,1800,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N PETE ELLIS DR,39.169448,-86.495896
901931920,2020,12,7,2200,Weekend,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,8TH & WALNUT ST,39.16944215,-86.53355393
901761669,2020,1,1,1200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,E AMY LN,39.169349,-86.49868592
901906328,2020,10,5,1600,Weekday,Bus,No injury/unknown,UNSAFE BACKING,8TH ST,39.16934204,-86.55295562
901754067,2020,1,2,1600,Weekday,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,AMY & PETE ELLIS DR,39.169312,-86.495888
901754518,2020,1,2,1600,Weekday,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,AMY & PETE ELLIS DR,39.169312,-86.495888
901916748,2020,11,7,900,Weekend,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,E AMY LN & N PETE ELLIS,39.169312,-86.495888
901826443,2020,5,5,1400,Weekday,2-Car,No injury/unknown,LEFT OF CENTER,GOURLEY & OLD STATE ROAD 37,39.16931007,-86.53521023
901776308,2020,2,7,0,Weekend,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,AMY & PETE ELLIS DR,39.1692397,-86.49592995
901780410,2020,2,6,700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,AMY LN & PETE ELLIS,39.16921844,-86.49621973
901759353,2020,1,4,1600,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,7TH & COLLEGE AVE,39.16920531,-86.534784
901854422,2020,7,3,1800,Weekday,Moped/Motorcycle,Non-incapacitating,FOLLOWING TOO CLOSELY,E EASTGATE & SR46,39.16915613,-86.50098606
901889052,2020,9,2,1800,Weekday,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,AMY & N PETE ELLIS DR,39.16910601,-86.495888
901907174,2020,10,7,800,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,BLACKSTONE CT & PARKRIDGE,39.16908218,-86.47513628
901890754,2020,9,5,600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,CAMBRIDGE & E PENN CT,39.16908206,-86.47691699
901906997,2020,10,5,1400,Weekday,Cyclist,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & JORDAN AVE,39.16908082,-86.51600089
901814781,2020,4,4,100,Weekday,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR48W & VERNAL,39.1690084,-86.66526028
901902626,2020,10,4,1900,Weekday,2-Car,No injury/unknown,,COLLEGE AVE,39.16900098,-86.53490915
901920313,2020,11,7,900,Weekend,2-Car,No injury/unknown,,2ND & S SWAIN AVE,39.16896024,-86.5152499
901764219,2020,1,5,1200,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,7TH & JORDAN AVE,39.168944,-86.516016
901779803,2020,2,5,2200,Weekday,Pedestrian,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 7TH ST & N JORDAN,39.168944,-86.516016
901797233,2020,3,6,1800,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 7TH & N JORDAN AVE,39.168944,-86.516016
901807308,2020,4,5,2200,Weekday,Cyclist,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,E 7TH ST & N JORDAN,39.168944,-86.516016
901878297,2020,8,2,1600,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,E 7TH & N FORREST AVE,39.16892456,-86.52233093
901915591,2020,11,6,1300,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH ST & JORDAN,39.16888914,-86.51549146
901905443,2020,10,4,1000,Weekday,Cyclist,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,7TH ST & STADIUM,39.16887956,-86.5161565
901877717,2020,8,1,200,Weekend,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EASTGATE LN,39.16887492,-86.49914123
901869563,2020,8,5,1700,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N SMITH RD,39.1688723,-86.4813007
901889025,2020,9,2,1700,Weekday,Cyclist,Non-incapacitating,UNSAFE LANE MOVEMENT,7TH & JORDAN AVE,39.16885011,-86.51615984
901889094,2020,9,2,1900,Weekday,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,7TH & JORDAN AVE,39.16885011,-86.51615984
901772899,2020,2,6,1500,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,408 S GRANT ST & SMITH,39.168848,-86.481296
901866553,2020,8,7,1200,Weekend,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,W JACOB DR,39.16883876,-86.57359064
901772792,2020,1,7,1200,Weekend,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,GRANDVIEW DR & SMITH,39.16881186,-86.48182316
901759424,2020,1,4,1600,Weekday,Bus,No injury/unknown,IMPROPER PASSING,7TH & WOODLAWN AVE,39.16877721,-86.52339922
901772803,2020,2,6,1300,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ALEXANDER & JACOB DR,39.16877031,-86.57355979
901943252,2020,12,5,900,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ALEXANDER DR & GATES,39.16876025,-86.57644566
901874923,2020,8,2,1200,Weekday,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ALEXANDER & GATES DR,39.16876025,-86.57641969
901791000,2020,3,1,1200,Weekend,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,7TH & WALDRON ST,39.168752,-86.5436
901775635,2020,2,5,1700,Weekday,1-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,E 7TH ST,39.168752,-86.5436
901818726,2020,5,6,1200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH ST,39.168752,-86.5436
901851875,2020,7,5,1000,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,EAST 7TH ST,39.168752,-86.5436
901782623,2020,2,5,0,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E GRANDVIEW DR,39.16873829,-86.48725029
901815825,2020,4,1,2300,Weekday,Moped/Motorcycle,No injury/unknown,IMPROPER PASSING,7TH & UNION ST,39.16872525,-86.50932267
901845251,2020,6,6,1200,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N FAIRVIEW & W 7TH ST,39.16872,-86.541104
901841981,2020,6,6,1800,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N WALNUT ST,39.16871445,-86.53356669
901801881,2020,4,2,1500,Weekday,2-Car,No injury/unknown,IMPROPER LANE USAGE,E 7TH ST & N CAMPBELL,39.16870996,-86.51389359
901945345,2020,12,1,1000,Weekend,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,7TH ST & CAMPBELL,39.16870996,-86.51388278
901895631,2020,9,5,1800,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,7TH ST & ELM,39.168704,-86.5452
901754175,2020,1,2,1600,Weekday,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,7TH & ROGERS ST,39.168704,-86.538576
901817251,2020,5,4,600,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N ROGERS & W 7TH ST,39.168704,-86.538576
901843795,2020,6,3,1300,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,7TH & ROGERS ST,39.168704,-86.538576
901841987,2020,6,6,1300,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,7TH & MORTON ST,39.168672,-86.536
901895632,2020,9,7,1400,Weekend,Bus,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,7TH & MORTON ST,39.168672,-86.536
901930220,2020,11,3,2000,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N MORTON ST,39.168672,-86.536
901880165,2020,8,5,1700,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,MORTON & W 7TH ST,39.16866968,-86.53582361
901825174,2020,5,4,700,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR48W & VERNAL,39.16866405,-86.66248778
901867546,2020,8,2,1500,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,7TH & ADAMS ST,39.16865967,-86.54967002
901768336,2020,1,4,600,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,7TH & COLLEGE AVE,39.168656,-86.534784
901786158,2020,2,3,1200,Weekday,2-Car,Non-incapacitating,IMPROPER TURNING,7TH & COLLEGE AVE,39.168656,-86.534784
901786970,2020,2,4,1600,Weekday,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,COLLEGE AVE,39.168656,-86.534784
901815538,2020,4,1,300,Weekend,1-Car,No injury/unknown,IMPROPER TURNING,COLLEGE AVE,39.168656,-86.534784
901818605,2020,5,6,1100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & COLLEGE AVE,39.168656,-86.534784
901797291,2020,3,6,2000,Weekend,2-Car,No injury/unknown,IMPROPER TURNING,N COLLEGE AVE & W 7TH,39.168656,-86.534784
901805026,2020,4,5,1200,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N COLLEGE AVE,39.168656,-86.534784
901839366,2020,6,2,1300,Weekday,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,7TH & COLLEGE AVE,39.168656,-86.534784
